key	category	total_count
"LOGISTICS"	"EconomicOperands"	1
"IRS"	"EconomicOperands"	1
"DEPOSIT-TAKING"	"EconomicOperands"	1
"CHAIRPERSONS"	"EconomicOperands"	1
"CONTEMPORANEOUSLY"	"EconomicOperands"	1
"LIQUID 2-WAY MARKETS"	"EconomicOperands"	1
"EXPERIENCED SHIFTS"	"EconomicOperands"	1
"HISTORICALLY BLACK COLLEGES"	"EconomicOperands"	1
"ASKING"	"EconomicOperands"	1
"SIPA"	"EconomicOperands"	1
"WEB-BASED"	"EconomicOperands"	1
"OVERDRAFT"	"EconomicOperands"	1
"INSTRUMENT SOLD"	"EconomicOperands"	1
"INSTRUCTS"	"EconomicOperands"	1
"INITIATING NEGOTIATIONS"	"EconomicOperands"	1
"BAD FAITH"	"EconomicOperands"	1
"INAPPLICABLE"	"EconomicOperands"	1
"ING BANK"	"EconomicOperands"	1
"UNLIKELY"	"EconomicOperands"	1
"MARKET MAKER SHORT"	"EconomicOperands"	1
"COUPON"	"EconomicOperands"	1
"INVOKE"	"EconomicOperands"	1
"IMPORTED"	"EconomicOperands"	1
"ONSITE DISPLAYS"	"EconomicOperands"	1
"NOT-FOR-PROFIT"	"EconomicOperands"	1
"COLLATERALIZES"	"EconomicOperands"	1
"BULLETIN"	"EconomicOperands"	1
"COMPILING"	"EconomicOperands"	1
"ELIGIBLE FINANCIAL COMPANY"	"EconomicOperands"	1
"REPUTATIONS"	"EconomicOperands"	1
"INTERNSHIPS"	"EconomicOperands"	1
"REIMBURSING"	"EconomicOperands"	1
"PREDICATED"	"EconomicOperands"	1
"SURFACE TRANSPORTATION BOARD"	"EconomicOperands"	1
"REGULATORY ARBITRAGE"	"EconomicOperands"	1
"NON-ESTABLISHMENT"	"EconomicOperands"	1
"BIDDING"	"EconomicOperands"	1
"QUORUM"	"EconomicOperands"	1
"ENTER INTO FORCE"	"EconomicOperands"	1
"INSTANCES"	"EconomicOperands"	1
"SOFTWARE DEVELOPED"	"EconomicOperands"	1
"FINANCING CORPORATION"	"EconomicOperands"	1
"CLASS B"	"EconomicOperands"	1
"ECONOMIES"	"EconomicOperands"	1
"BONDING"	"EconomicOperands"	1
"DISADVANTAGES"	"EconomicOperands"	1
"AIG"	"EconomicOperands"	1
"STENOGRAPHER"	"EconomicOperands"	1
"UNIFORM NATIONAL DATABASE"	"EconomicOperands"	1
"UNDERCAPITALIZATION"	"EconomicOperands"	1
"TAX RETURN PREPARER"	"EconomicOperands"	1
"DROPPED"	"EconomicOperands"	1
"AT-RISK"	"EconomicOperands"	1
"COMMITTEES ON AGRICULTURE NUTRITION AND FORESTRY"	"EconomicOperands"	1
"DISCOURAGE"	"EconomicOperands"	1
"OCCASIONS"	"EconomicOperands"	1
"FREELY"	"EconomicOperands"	1
"MISTAKENLY TRANSMITTING"	"EconomicOperands"	1
"EDUCATED"	"EconomicOperands"	1
"MATURITY OFFERED"	"EconomicOperands"	1
"PERMANENT SELF-FUNDING"	"EconomicOperands"	1
"ENCOURAGE ILLEGITIMATE"	"EconomicOperands"	1
"SECURITIZE"	"EconomicOperands"	1
"DEBITED"	"EconomicOperands"	1
"FORM 8K"	"EconomicOperands"	1
"STANDING"	"EconomicOperands"	1
"HIRED"	"EconomicOperands"	1
"CONFUSING"	"EconomicOperands"	1
"CORRESPONDENT"	"EconomicOperands"	1
"EXCLUSIVITY"	"EconomicOperands"	1
"STATISTICIANS"	"EconomicOperands"	1
"ASSESSES"	"EconomicOperands"	1
"E-FILE"	"EconomicOperands"	1
"ANSWERING"	"EconomicOperands"	1
"CONNECTED"	"EconomicOperands"	1
"RETAINED EARNINGS"	"EconomicOperands"	1
"NAMED RATINGS CORRESPOND"	"EconomicOperands"	1
"WITHHOLDING"	"EconomicOperands"	1
"REINSURES"	"EconomicOperands"	1
"CORRESPONDS"	"EconomicOperands"	1
"BRAND"	"EconomicOperands"	1
"ROUNDING"	"EconomicOperands"	1
"EXECUTORY"	"EconomicOperands"	1
"ACHIEVING"	"EconomicOperands"	1
"ADOPT NATIONWIDE UNIFORM"	"EconomicOperands"	1
"SAFEKEEPING"	"EconomicOperands"	1
"CARDS"	"EconomicOperands"	1
"ISSUER-PAY"	"EconomicOperands"	1
"RESUME"	"EconomicOperands"	1
"APPROPRIATED MONEYS"	"EconomicOperands"	1
"CONSUMER PRICE INDEX FOR ALL URBAN CONSUMERS"	"EconomicOperands"	1
"COLLUDES"	"EconomicOperands"	1
"REGULATORY POLICY"	"EconomicOperands"	1
"INTERNATIONAL MONETARY FUND"	"EconomicOperands"	1
"ATTENDANT"	"EconomicOperands"	1
"RETIREES LIVING"	"EconomicOperands"	1
"STABILIZING"	"EconomicOperands"	1
"UNIVERSAL"	"EconomicOperands"	1
"DISTINCTIONS"	"EconomicOperands"	1
"TRADE-OFF"	"EconomicOperands"	1
"OPPOSITION"	"EconomicOperands"	1
"OPERATIVE"	"EconomicOperands"	1
"RECEIVABLE"	"EconomicOperands"	1
"BANKERS BANK"	"EconomicOperands"	1
"UNMATURED"	"EconomicOperands"	1
"ALTERATION"	"EconomicOperands"	1
"REINSTATE"	"EconomicOperands"	1
"STRENGTH"	"EconomicOperands"	1
"PHASED IN"	"EconomicOperands"	1
"RESIDING"	"EconomicOperands"	1
"BANKING LAW"	"EconomicOperands"	1
"NON-OPERATING"	"EconomicOperands"	1
"EXCESS INSURANCE"	"EconomicOperands"	1
"SELF-INTEREST"	"EconomicOperands"	1
"PRINTED"	"EconomicOperands"	1
"DILUTE"	"EconomicOperands"	1
"FINANCIAL HOLDING COMPANIES"	"EconomicOperands"	1
"AUGMENT"	"EconomicOperands"	1
"ELECTRICITY"	"EconomicOperands"	1
"MINISTRY OF MINES"	"EconomicOperands"	1
"MESSAGE"	"EconomicOperands"	1
"BACCALAUREATE"	"EconomicOperands"	1
"RESTORATION"	"EconomicOperands"	1
"CRM"	"EconomicOperands"	1
"IMMATERIAL"	"EconomicOperands"	1
"KNOWINGLY FAIL"	"EconomicOperands"	1
"REVISING"	"EconomicOperands"	1
"INTRINSIC"	"EconomicOperands"	1
"LEGALLY BINDING AGREEMENT"	"EconomicOperands"	1
"ASSIGNABLE"	"EconomicOperands"	1
"ALTERNATIVE NATIONWIDE"	"EconomicOperands"	1
"WALL STREET"	"EconomicOperands"	1
"MAGAZINE"	"EconomicOperands"	1
"SPEND"	"EconomicOperands"	1
"UNSCRUPULOUS"	"EconomicOperands"	1
"SUBSIDIZED"	"EconomicOperands"	1
"CLOSURE"	"EconomicOperands"	1
"CONCLUDE PROCEEDINGS"	"EconomicOperands"	1
"SITUATED CLAIMANTS"	"EconomicOperands"	1
"MARGIN-SETTING"	"EconomicOperands"	1
"CONTEMPLATE"	"EconomicOperands"	1
"DETER"	"EconomicOperands"	1
"SWAP MARKETS"	"EconomicOperands"	1
"VIABILITY"	"EconomicOperands"	1
"INSTANCE"	"EconomicOperands"	1
"TERRORISM"	"EconomicOperands"	1
"NEGLECT"	"EconomicOperands"	1
"WITHDRAW"	"EconomicOperands"	1
"CREATION OF MORAL HAZARD"	"EconomicOperands"	1
"AUDITED"	"EconomicOperands"	1
"REPAYABLE"	"EconomicOperands"	1
"PLAIN LANGUAGE COMPREHENSIBLE"	"EconomicOperands"	1
"PROFITABILITY"	"EconomicOperands"	1
"ATTRACT"	"EconomicOperands"	1
"FUNCTIONAL SIMILARITY"	"EconomicOperands"	1
"INFORMATIONALLY"	"EconomicOperands"	1
"PUBLICS"	"EconomicOperands"	1
"FORMULAS"	"EconomicOperands"	1
"TAX PREPARERS"	"EconomicOperands"	1
"AND DIVERSIFICATION"	"EconomicOperands"	1
"INCIDENTS"	"EconomicOperands"	1
"DANGERS"	"EconomicOperands"	1
"PARTICULARITY"	"EconomicOperands"	1
"TRUE"	"EconomicOperands"	1
"RADIO"	"EconomicOperands"	1
"HANDBOOK"	"EconomicOperands"	1
"ADOPTED NATIONWIDE UNIFORM"	"EconomicOperands"	1
"ORIGINAL APPOINTMENT"	"EconomicOperands"	1
"ACTIVELY TRADED"	"EconomicOperands"	1
"REASONING"	"EconomicOperands"	1
"UNENCUMBERED"	"EconomicOperands"	1
"PAYEE"	"EconomicOperands"	1
"NON-COOPERATION"	"EconomicOperands"	1
"NOMINEE"	"EconomicOperands"	1
"SUPPLEMENTARY"	"EconomicOperands"	1
"GUARANTEES TIED"	"EconomicOperands"	1
"ABL"	"EconomicOperands"	1
"THOROUGHNESS EVIDENT"	"EconomicOperands"	1
"MOVE"	"EconomicOperands"	1
"RECESSED"	"EconomicOperands"	1
"MANUFACTURING"	"EconomicOperands"	1
"NATIONAL COUNCIL ON THE ARTS"	"EconomicOperands"	1
"INTRODUCED"	"EconomicOperands"	1
"RECAPTURES"	"EconomicOperands"	1
"IMPLEMENTATIONS"	"EconomicOperands"	1
"INTEREST RATE FLOOR"	"EconomicOperands"	1
"FORCE-PLACED"	"EconomicOperands"	1
"UNSETTLED"	"EconomicOperands"	1
"VAR"	"EconomicOperands"	1
"CREDIT LINE"	"EconomicOperands"	1
"SELF-FINANCING"	"EconomicOperands"	1
"RBI"	"EconomicOperands"	1
"ADVERSE CIRCUMSTANCES"	"EconomicOperands"	1
"ECONOMIST"	"EconomicOperands"	1
"ELIMINATING EXPECTATIONS"	"EconomicOperands"	1
"LENDABLE"	"EconomicOperands"	1
"NONINTERFERENCE"	"EconomicOperands"	1
"COLLABORATION"	"EconomicOperands"	1
"OPINIONS"	"EconomicOperands"	1
"ADVANCED TRAINING"	"EconomicOperands"	1
"UNIVERSAL RATINGS SYMBOLS"	"EconomicOperands"	1
"NRC"	"EconomicOperands"	1
"IMPLIED"	"EconomicOperands"	1
"ATTESTED"	"EconomicOperands"	1
"INVESTIGATIVE PROCEEDINGS"	"EconomicOperands"	1
"NATIONAL ALLIANCE FOR INSURANCE EDUCATION & RESEARCH"	"EconomicOperands"	1
"DESTINATION"	"EconomicOperands"	1
"NON-PROPRIETARY"	"EconomicOperands"	1
"DISPUTING"	"EconomicOperands"	1
"CARRIERS"	"EconomicOperands"	1
"SUBSTANTIATION"	"EconomicOperands"	1
"DISADVANTAGED"	"EconomicOperands"	1
"GIFT CARD"	"EconomicOperands"	1
"PAYROLL"	"EconomicOperands"	1
"TALENTS"	"EconomicOperands"	1
"QUICKLY"	"EconomicOperands"	1
"CONTEMPLATED"	"EconomicOperands"	1
"NATIONAL ENDOWMENT FOR THE HUMANITIES"	"EconomicOperands"	1
"EXPLAINING"	"EconomicOperands"	1
"EXCISING"	"EconomicOperands"	1
"LICENSEES"	"EconomicOperands"	1
"LOGS"	"EconomicOperands"	1
"RENEGOTIATION"	"EconomicOperands"	1
"PRICE MOVEMENTS"	"EconomicOperands"	1
"RESPA"	"EconomicOperands"	1
"MAGAZINES ORIENTED"	"EconomicOperands"	1
"HIGH CALIBER"	"EconomicOperands"	1
"SHOCK"	"EconomicOperands"	1
"FHA-INSURED"	"EconomicOperands"	1
"FINDERS"	"EconomicOperands"	1
"LATER-LIFE"	"EconomicOperands"	1
"CONTINUING QUALIFICATION"	"EconomicOperands"	1
"SIMPLIFICATION"	"EconomicOperands"	1
"CLASSIFY"	"EconomicOperands"	1
"CHARGING COMMERCIALLY"	"EconomicOperands"	1
"POSSESSIONS"	"EconomicOperands"	1
"UNLIQUIDATED"	"EconomicOperands"	1
"TRADE AGREEMENTS PROGRAM"	"EconomicOperands"	1
"AGGRIEVED"	"EconomicOperands"	1
"MARKED"	"EconomicOperands"	1
"DERECOGNITION"	"EconomicOperands"	1
"MARGINING CONFORMING"	"EconomicOperands"	1
"REIMBURSABLE"	"EconomicOperands"	1
"SUMMARILY"	"EconomicOperands"	1
"TAXABLE YEARS BEGINNING"	"EconomicOperands"	1
"FLOATING"	"EconomicOperands"	1
"COERCES"	"EconomicOperands"	1
"IMPROVING CONSISTENCY"	"EconomicOperands"	1
"ANSWER QUESTIONS"	"EconomicOperands"	1
"STABILITY-RELATED"	"EconomicOperands"	1
"SECURITIZATIONS"	"EconomicOperands"	1
"SPONSORS"	"EconomicOperands"	1
"ELIGIBLE DEFERRED"	"EconomicOperands"	1
"TRIBE"	"EconomicOperands"	1
"EDUCATION INITIATIVES DESIGNED"	"EconomicOperands"	1
"RELOAD"	"EconomicOperands"	1
"BALANCES MAINTAINED"	"EconomicOperands"	1
"COMMUNITY BANKS"	"EconomicOperands"	1
"ADMINISTRATIVE RULING"	"EconomicOperands"	1
"REPEALS"	"EconomicOperands"	1
"DOCUMENT-BASED"	"EconomicOperands"	1
"INTERNATIONAL ASSOCIATION OF INSURANCE SUPERVISORS"	"EconomicOperands"	1
"AUTOMATED TELLER MACHINE"	"EconomicOperands"	1
"SHORTAGE"	"EconomicOperands"	1
"CREDITOR-PLACED"	"EconomicOperands"	1
"SAFEGUARDS IMPLEMENTED"	"EconomicOperands"	1
"NONACCELERATED FILERS"	"EconomicOperands"	1
"RANKING MEMBERS"	"EconomicOperands"	1
"INSTRUCTED"	"EconomicOperands"	1
"MOTIVATION"	"EconomicOperands"	1
"EXPERIENCING"	"EconomicOperands"	1
"ASSET-BACKED"	"EconomicOperands"	1
"PAMPHLET"	"EconomicOperands"	1
"CONSOLIDATED TAPE"	"EconomicOperands"	1
"ASSEMBLE"	"EconomicOperands"	1
"NATIONALLY"	"EconomicOperands"	1
"FIXTURES"	"EconomicOperands"	1
"EMPLOYEESS"	"EconomicOperands"	1
"PARTNERSHIPS"	"EconomicOperands"	1
"ANTICIPATES OWNING"	"EconomicOperands"	1
"LEADS"	"EconomicOperands"	1
"ATTRIBUTED"	"EconomicOperands"	1
"SURETY"	"EconomicOperands"	1
"ADMISSION"	"EconomicOperands"	1
"COMPILATIONS"	"EconomicOperands"	1
"STRIVE"	"EconomicOperands"	1
"LEGITIMACY"	"EconomicOperands"	1
"RENEGOTIATING"	"EconomicOperands"	1
"ANTIEVASION"	"EconomicOperands"	1
"ENDEAVOR"	"EconomicOperands"	1
"WORKED"	"EconomicOperands"	1
"MANAGES"	"EconomicOperands"	1
"MODIFIES"	"EconomicOperands"	1
"FULFILLED"	"EconomicOperands"	1
"ADVERTISEMENT"	"EconomicOperands"	1
"EQUITY MARKET"	"EconomicOperands"	1
"TITLED"	"EconomicOperands"	1
"DEDICATE"	"EconomicOperands"	1
"NON-CAREER"	"EconomicOperands"	1
"DEBT-TO-INCOME"	"EconomicOperands"	1
"PRINCIPALS"	"EconomicOperands"	1
"ANNOUNCING"	"EconomicOperands"	1
"REFLECTING"	"EconomicOperands"	1
"TERMINATES"	"EconomicOperands"	1
"PRECLUDES"	"EconomicOperands"	1
"INTRODUCTION"	"EconomicOperands"	1
"ARRANGERS"	"EconomicOperands"	1
"OF DEBTS"	"EconomicOperands"	1
"DISQUALIFYING"	"EconomicOperands"	1
"CONSTRAINTS"	"EconomicOperands"	1
"IN CONCERT"	"EconomicOperands"	1
"USABLE"	"EconomicOperands"	1
"DEMONSTRATES INTENTIONAL"	"EconomicOperands"	1
"DEPOSITORIES"	"EconomicOperands"	1
"ABS"	"EconomicOperands"	1
"STEP"	"EconomicOperands"	1
"RAISES NOVEL"	"EconomicOperands"	1
"NATIONAL COUNCIL ON THE HUMANITIES"	"EconomicOperands"	1
"RECOMMIT"	"EconomicOperands"	1
"EXECUTIVE LEVEL"	"EconomicOperands"	1
"PERSPECTIVE"	"EconomicOperands"	1
"ALTERED"	"EconomicOperands"	1
"FACTORY"	"EconomicOperands"	1
"TIMETABLES"	"EconomicOperands"	1
"MARKET ABUSE"	"EconomicOperands"	1
"GATEWAYS"	"EconomicOperands"	1
"INQUIRE"	"EconomicOperands"	1
"HIGH-RISK TRADING"	"EconomicOperands"	1
"EXPEL"	"EconomicOperands"	1
"PURCHASE-MONEY"	"EconomicOperands"	1
"RICH"	"EconomicOperands"	1
"STREET"	"EconomicOperands"	1
"PAINT"	"EconomicOperands"	1
"UNEXPECTEDLY"	"EconomicOperands"	1
"UNDER-BANKED"	"EconomicOperands"	1
"BRIBES"	"EconomicOperands"	1
"REMAINED"	"EconomicOperands"	1
"MARKET EFFICIENCY"	"EconomicOperands"	1
"REVIEWABLE"	"EconomicOperands"	1
"FULLY-INDEXED"	"EconomicOperands"	1
"NONDISCRETIONARY"	"EconomicOperands"	1
"STRIPPING"	"EconomicOperands"	1
"ENGINEERING"	"EconomicOperands"	1
"AFFILIATION"	"EconomicOperands"	1
"REFINANCINGS"	"EconomicOperands"	1
"AND FINANCIAL INNOVATION"	"EconomicOperands"	1
"CALCULATE NET"	"EconomicOperands"	1
"UNCONTESTED"	"EconomicOperands"	1
"STATEWIDE"	"EconomicOperands"	1
"CIVILIANS"	"EconomicOperands"	1
"ANNOUNCEMENTS"	"EconomicOperands"	1
"LOYALTY"	"EconomicOperands"	1
"NRSRO"	"EconomicOperands"	1
"CONVEY"	"EconomicOperands"	1
"UNEXPENDED"	"EconomicOperands"	1
"TOWNSHIP"	"EconomicOperands"	1
"EFFICACY"	"EconomicOperands"	1
"DISCUSSED"	"EconomicOperands"	1
"RELINQUISHED"	"EconomicOperands"	1
"UNITED STATES ARMED FORCES"	"EconomicOperands"	1
"TRANSACTIONAL"	"EconomicOperands"	1
"IRREVOCABLE LETTERS"	"EconomicOperands"	1
"REFORMATION"	"EconomicOperands"	1
"FONT"	"EconomicOperands"	1
"TECHNIQUE"	"EconomicOperands"	1
"FORCE MAJEURE"	"EconomicOperands"	1
"POSTSECONDARY"	"EconomicOperands"	1
"VENTURE CAPITAL"	"EconomicOperands"	1
"REGULATORY REGIME"	"EconomicOperands"	1
"UNDERSTOOD"	"EconomicOperands"	1
"ADVOCATING"	"EconomicOperands"	1
"REASSIGNING"	"EconomicOperands"	1
"BIND"	"EconomicOperands"	1
"EXPLANATIONS"	"EconomicOperands"	1
"CLAIMED"	"EconomicOperands"	1
"DEDICATED LEGAL"	"EconomicOperands"	1
"FURNITURE"	"EconomicOperands"	1
"TRANCHE"	"EconomicOperands"	1
"OIL"	"EconomicOperands"	1
"RECOGNIZING"	"EconomicOperands"	1
"CLEARED OPTION"	"EconomicOperands"	1
"CUSTOMIZED"	"EconomicOperands"	1
"PLEADINGS"	"EconomicOperands"	1
"ACCOMMODATE"	"EconomicOperands"	1
"COLLECTABILITY"	"EconomicOperands"	1
"PROPERTYS"	"EconomicOperands"	1
"SHUTDOWNS"	"EconomicOperands"	1
"MUTUALLY AGREEABLE"	"EconomicOperands"	1
"INNOVATIONS"	"EconomicOperands"	1
"REPUBLICATION"	"EconomicOperands"	1
"ELIGIBLE EMPLOYER"	"EconomicOperands"	1
"ONE-ON-ONE"	"EconomicOperands"	1
"PRAYING"	"EconomicOperands"	1
"WOLFRAMITE"	"EconomicOperands"	1
"BAILOUTS"	"EconomicOperands"	1
"CURE DEFECTS"	"EconomicOperands"	1
"ARCHIVIST OF THE UNITED STATES"	"EconomicOperands"	1
"CONCISE"	"EconomicOperands"	1
"RESOURCE PACKAGE"	"EconomicOperands"	1
"FEE-FOR-SERVICE"	"EconomicOperands"	1
"INTERACTIONS"	"EconomicOperands"	1
"STAYING"	"EconomicOperands"	1
"OWNER"	"EconomicOperands"	1
"DISPUTED"	"EconomicOperands"	1
"MONITORED"	"EconomicOperands"	1
"CASSITERITE"	"EconomicOperands"	1
"UNWARRANTABLE"	"EconomicOperands"	1
"ON-SITE"	"EconomicOperands"	1
"GIRLS"	"EconomicOperands"	1
"CONSENSUAL"	"EconomicOperands"	1
"COERCION"	"EconomicOperands"	1
"REACHED"	"EconomicOperands"	1
"MULTIMEDIA"	"EconomicOperands"	1
"ENDORSEMENT"	"EconomicOperands"	1
"DEEP"	"EconomicOperands"	1
"INTELLECTUAL"	"EconomicOperands"	1
"FREQUENTLY"	"EconomicOperands"	1
"HIGHLIGHTS"	"EconomicOperands"	1
"INCONSISTENT"	"EconomicOperands"	1
"LARGE BANKS"	"EconomicOperands"	1
"VALUING"	"EconomicOperands"	1
"FORMULAIC"	"EconomicOperands"	1
"HONORED"	"EconomicOperands"	1
"FINANCIAL ACCOUNTING STANDARDS BOARD"	"EconomicOperands"	1
"COMMODITY TRADING ADVISER"	"EconomicOperands"	1
"BENEFITTING"	"EconomicOperands"	1
"CHAIN-OF-COMMAND"	"EconomicOperands"	1
"BORDER"	"EconomicOperands"	1
"DESIRES"	"EconomicOperands"	1
"FALSITY"	"EconomicOperands"	1
"INITIAL PUBLIC OFFERINGS"	"EconomicOperands"	1
"EDUCATING"	"EconomicOperands"	1
"SUBGRANTS"	"EconomicOperands"	1
"KIND"	"EconomicOperands"	1
"PEACE CORPS"	"EconomicOperands"	1
"REGISTRATIONS"	"EconomicOperands"	1
"SURRENDER"	"EconomicOperands"	1
"UNIVERSE"	"EconomicOperands"	1
"GOVERNMENT-INSURED"	"EconomicOperands"	1
"TRANCHES"	"EconomicOperands"	1
"MOTOR"	"EconomicOperands"	1
"GAS"	"EconomicOperands"	1
"TRUSTS"	"EconomicOperands"	1
"FEASABILITY"	"EconomicOperands"	1
"CONTINUING ELIGIBILITY"	"EconomicOperands"	1
"GOVERNMENT NATIONAL MORTGAGE ASSOCIATION"	"EconomicOperands"	1
"HOMELAND SECURITY"	"EconomicOperands"	1
"STRATEGY FOR ASSURING FINANCIAL EMPOWERMENT"	"EconomicOperands"	1
"MORAL"	"EconomicOperands"	1
"ENJOY"	"EconomicOperands"	1
"ADJOURNED"	"EconomicOperands"	1
"CULPABILITY"	"EconomicOperands"	1
"OPTIMIZED"	"EconomicOperands"	1
"SALESPERSON"	"EconomicOperands"	1
"SLIDE-IN"	"EconomicOperands"	1
"PAYOUT"	"EconomicOperands"	1
"INTEREST-BEARING TRANSACTION"	"EconomicOperands"	1
"APPENDIX"	"EconomicOperands"	1
"CONFUSION"	"EconomicOperands"	1
"ATTENDING"	"EconomicOperands"	1
"PRESIDENTIALLY"	"EconomicOperands"	1
"EXTENSIVE"	"EconomicOperands"	1
"INCREMENTALLY"	"EconomicOperands"	1
"PRESENTATION"	"EconomicOperands"	1
"FALLING"	"EconomicOperands"	1
"COHORT"	"EconomicOperands"	1
"REJECTS"	"EconomicOperands"	1
"TRANSPARENCY AND DISCLOSURE"	"EconomicOperands"	1
"RECLAIMED"	"EconomicOperands"	1
"MODERNIZE"	"EconomicOperands"	1
"BORROWED AGREEMENT"	"EconomicOperands"	1
"CULTURAL STYLES"	"EconomicOperands"	1
"EXPLORATION"	"EconomicOperands"	1
"AIDED"	"EconomicOperands"	1
"ORDER-MATCHING"	"EconomicOperands"	1
"UNPROFESSIONAL"	"EconomicOperands"	1
"ARM"	"EconomicOperands"	1
"PREMIUM ATTRIBUTED"	"EconomicOperands"	1
"SIMULTANEOUSLY MAINTAINING"	"EconomicOperands"	1
"TIMEFRAME"	"EconomicOperands"	1
"COMMUNICATED"	"EconomicOperands"	1
"PHASED-OUT"	"EconomicOperands"	1
"INVESTMENT ACTIVITIES"	"EconomicOperands"	1
"LAYOVER"	"EconomicOperands"	1
"PLAY"	"EconomicOperands"	1
"SOLICITED"	"EconomicOperands"	1
"NONPRIME"	"EconomicOperands"	1
"QUARTERLY LISTING OF ALIEN INSURERS"	"EconomicOperands"	1
"ONSITE"	"EconomicOperands"	1
"APPRAISAL SUBCOMMITTEE OF FFIEC"	"EconomicOperands"	1
"APPOINTEES"	"EconomicOperands"	1
"ALLEGING DISCHARGE"	"EconomicOperands"	1
"FORMALIZE"	"EconomicOperands"	1
"TRANSPORTING"	"EconomicOperands"	1
"NOMINATED"	"EconomicOperands"	1
"TRADING VOLUMES"	"EconomicOperands"	1
"CAREFULLY MONITORED"	"EconomicOperands"	1
"INTERVENTION"	"EconomicOperands"	1
"WATER"	"EconomicOperands"	1
"SEARCH"	"EconomicOperands"	1
"ROYALTIES"	"EconomicOperands"	1
"NATIONAL GUARD"	"EconomicOperands"	1
"ROLES"	"EconomicOperands"	1
"PURSUED"	"EconomicOperands"	1
"REDUNDANT"	"EconomicOperands"	1
"ARENA"	"EconomicOperands"	1
"UNIFORM RESOURCE LOCATORS"	"EconomicOperands"	1
"CENSUS"	"EconomicOperands"	1
"STATE-BASED"	"EconomicOperands"	1
"EXHIBIT"	"EconomicOperands"	1
"FERC"	"EconomicOperands"	1
"SHOPPED"	"EconomicOperands"	1
"STRONGER"	"EconomicOperands"	1
"BALLOON LOAN"	"EconomicOperands"	1
"RESOURCE CENTER ON WOMEN AND RETIREMENT PLANNING"	"EconomicOperands"	1
"HARMONIZED"	"EconomicOperands"	1
"CONSULTATIONS"	"EconomicOperands"	1
"FINANCIALLY SETTLE"	"EconomicOperands"	1
"BREAKS"	"EconomicOperands"	1
"DISCHARGING"	"EconomicOperands"	1
"PRE-QUALIFICATION"	"EconomicOperands"	1
"POSITIVE"	"EconomicOperands"	1
"ANONYMOUS"	"EconomicOperands"	1
"TENDERED"	"EconomicOperands"	1
"RECREATIONAL"	"EconomicOperands"	1
"SUPERVISING"	"EconomicOperands"	1
"TRANSIENT"	"EconomicOperands"	1
"REHABILITATION EXPENDITURES"	"EconomicOperands"	1
"CREDIT WORTHINESS"	"EconomicOperands"	1
"ARGUMENTS"	"EconomicOperands"	1
"STABLE"	"EconomicOperands"	1
"SPOOFING"	"EconomicOperands"	1
"STENOGRAPHICALLY"	"EconomicOperands"	1
"UNFULFILLED REPURCHASE"	"EconomicOperands"	1
"NEGOTIATIONS"	"EconomicOperands"	1
"CIRCUMVENTING"	"EconomicOperands"	1
"ADHERE TO"	"EconomicOperands"	1
"REGULATION AND SUPERVISION"	"EconomicOperands"	1
"BACK"	"EconomicOperands"	1
"COSTLY"	"EconomicOperands"	1
"JUSTIFYING"	"EconomicOperands"	1
"NEAR-PRIME"	"EconomicOperands"	1
"CAPITAL-RAISING"	"EconomicOperands"	1
"COLLABORATING"	"EconomicOperands"	1
"NARROWER"	"EconomicOperands"	1
"INSTALLED"	"EconomicOperands"	1
"BOROUGH"	"EconomicOperands"	1
"WOMENS BUSINESS"	"EconomicOperands"	1
"PORTFOLIOS"	"EconomicOperands"	1
"INTRASTATE"	"EconomicOperands"	1
"WORKPLACE FLEXIBILITY"	"EconomicOperands"	1
"PREDATORY LENDING"	"EconomicOperands"	1
"NECESSITY"	"EconomicOperands"	1
"CREDIT PROTECTION"	"EconomicOperands"	1
"ELECTRIC ENERGY APPROVED"	"EconomicOperands"	1
"CREDENTIALS"	"EconomicOperands"	1
"COLUMBITE-TANTALITE"	"EconomicOperands"	1
"RELATIVE"	"EconomicOperands"	1
"CULTURALLY DIVERSE POOL"	"EconomicOperands"	1
"MISSTATE"	"EconomicOperands"	1
"ABETTED"	"EconomicOperands"	1
"RELEASING"	"EconomicOperands"	1
"REINVESTIGATIONS"	"EconomicOperands"	1
"HOMEOWNERS FACING"	"EconomicOperands"	1
"COMMITTEES ON AGRICULTURE"	"EconomicOperands"	1
"ACQUIESCES"	"EconomicOperands"	1
"CHECKING"	"EconomicOperands"	1
"PRESIDENTIAL"	"EconomicOperands"	1
"WORK-PRODUCT"	"EconomicOperands"	1
"TRANSPORT"	"EconomicOperands"	1
"WELL-FUNCTIONING"	"EconomicOperands"	1
"ACTIVELY SEEK"	"EconomicOperands"	1
"INSIDER TRADING"	"EconomicOperands"	1
"SUCCESSES"	"EconomicOperands"	1
"COMPILATIONS STORED"	"EconomicOperands"	1
"QUOTATIONS"	"EconomicOperands"	1
"DELETIONS"	"EconomicOperands"	1
"MANAGEMENT STRATEGY"	"EconomicOperands"	1
"ACCUMULATED"	"EconomicOperands"	1
"REDACTED"	"EconomicOperands"	1
"MERCHANDISES"	"EconomicOperands"	1
"INCONVENIENCES"	"EconomicOperands"	1
"RELIABILITY"	"EconomicOperands"	1
"ILLNESS"	"EconomicOperands"	1
"KEEPS BOOKS"	"EconomicOperands"	1
"UNAUTHORIZED"	"EconomicOperands"	1
