key_cons;category
"POLICY DEVELOPMENT AS PRIVATE CONTRACT";"EconomicOperands"
"POLICY DEVELOPMENT GLOBAL LEVEL TAB";"EconomicOperands"
"POLICY IMPLICATION";"EconomicOperands"
"POLICY IMPLICATIONS";"EconomicOperands"
"POLICY ISSUE";"EconomicOperands"
"POLICY ISSUES";"EconomicOperands"
"POLICY TOOLKIT";"EconomicOperands"
"POLICY-ADVOCATING";"EconomicOperands"
"POLICY-DETERMINING";"EconomicOperands"
"POLICY-MAKING";"EconomicOperands"
"POLICYHOLDER";"EconomicOperands"
"POLICYHOLDER PROTECTION";"EconomicOperands"
"POLICYHOLDERS";"EconomicOperands"
"POLITICAL";"EconomicOperands"
"POLITICAL AND MACROECONOMIC ENVIRONMENT";"EconomicOperands"
"POLITICAL CONSTRAINTS IN FINANCIAL SECTOR REFORM";"EconomicOperands"
"POLITICAL ENVIRONMENT";"EconomicOperands"
"POLITICAL RISK AND DEFAULTS";"EconomicOperands"
"POLITICAL SUBDIVISION";"EconomicOperands"
"PONZI FINANCE";"EconomicOperands"
"POOL";"EconomicOperands"
"POOLED";"EconomicOperands"
"POOLS";"EconomicOperands"
"POPULARITY IN 1990S AND 2000S";"EconomicOperands"
"POPULARITY IN S AND S";"EconomicOperands"
"POPULARLY";"EconomicOperands"
"POPULATION";"EconomicOperands"
"PORTABILITY";"EconomicOperands"
"PORTFOLIO";"EconomicOperands"
"PORTFOLIO THEORY";"EconomicOperands"
"PORTFOLIOS";"EconomicOperands"
"PORTION";"EconomicOperands"
"PORTUGAL";"EconomicOperands"
"POSE";"EconomicOperands"
"POSED";"EconomicOperands"
"POSES";"EconomicOperands"
"POSING";"EconomicOperands"
"POSITION";"EconomicOperands"
"POSITION DATA";"EconomicOperands"
"POSITION REDUCTIONS";"EconomicOperands"
"POSITIONS";"EconomicOperands"
"POSITIVE";"EconomicOperands"
"POSSESS";"EconomicOperands"
"POSSESSES";"EconomicOperands"
"POSSESSION";"EconomicOperands"
"POSSESSIONS";"EconomicOperands"
"POSSIBLE";"Attributes"
"POST";"EconomicOperands"
"POST-CONTROVERSY";"EconomicOperands"
"POST-CRISIS EU SUPERVISION REGIME";"EconomicOperands"
"POST-EMPLOYMENT";"EconomicOperands"
"POST-GFC CONSUMER REFORM";"EconomicOperands"
"POST-GFC CONSUMER REFORMS";"EconomicOperands"
"POST-GFC REFORM";"EconomicOperands"
"POST-TRADE";"EconomicOperands"
"POST-TRADE TRANSPARENCY REQUIREMENTS";"EconomicOperands"
"POST-TRADING INFRASTRUCTURE";"EconomicOperands"
"POST-TRADING INFRASTRUCTURES";"EconomicOperands"
"POST-TRANSITION INFLATION";"EconomicOperands"
"POSTAL SERVICES AGENCY";"EconomicOperands"
"POSTAL SERVICES AGENCY JAPAN";"EconomicOperands"
"POSTED";"EconomicOperands"
"POSTING";"EconomicOperands"
"POSTPONE";"EconomicOperands"
"POSTS";"EconomicOperands"
"POSTSECONDARY";"EconomicOperands"
"POTENTIAL";"EconomicOperands"
"POTENTIAL CONSEQUENCES";"EconomicOperands"
"POTENTIAL SANCTIONS";"EconomicOperands"
"POTENTIAL SANCTIONS AGAINST JAPAN";"EconomicOperands"
"POTENTIALLY";"Other"
"POUND STERLING";"EconomicOperands"
"POVERTY";"EconomicOperands"
"POVERTY AND ACCESS TO FINANCE";"EconomicOperands"
"POWER";"EconomicOperands"
"POWERS";"EconomicOperands"
"PRACTICABLE";"EconomicOperands"
"PRACTICAL";"EconomicOperands"
"PRACTICE";"EconomicOperands"
"PRACTICES";"EconomicOperands"
"PRACTITIONERS";"EconomicOperands"
"PRAYING";"EconomicOperands"
"PRE-AGREED";"EconomicOperands"
"PRE-APPROVAL";"EconomicOperands"
"PRE-DEPRESSION";"EconomicOperands"
"PRE-DEPRESSION US";"EconomicOperands"
"PRE-DISPUTE";"EconomicOperands"
"PRE-EXISTING CONCEPTION";"EconomicOperands"
"PRE-EXISTING CONCEPTIONS";"EconomicOperands"
"PRE-FORECLOSURE";"EconomicOperands"
"PRE-LOAN";"EconomicOperands"
"PRE-PAYABLE";"EconomicOperands"
"PRE-PAYMENT";"EconomicOperands"
"PRE-QUALIFICATION";"EconomicOperands"
"PRE-TRADE";"EconomicOperands"
"PRE-WORLD WAR I";"EconomicOperands"
"PREAMBLE";"EconomicOperands"
"PRECEDES";"Other"
"PRECEDING";"FunctionWords"
"PRECLUDE";"EconomicOperands"
"PRECLUDES";"EconomicOperands"
"PRECLUDING";"RegulatoryOperators"
"PRECONDITION";"EconomicOperands"
"PRECONDITION FOR DEVELOPMENT OF FINANCIAL SYSTEMS";"EconomicOperands"
"PRECONDITIONS FOR DEVELOPMENT";"EconomicOperands"
"PREDATORY";"EconomicOperands"
"PREDATORY LENDING";"EconomicOperands"
"PREDATORY LENDING ACT";"LegalReferences"
"PREDATORY LENDING LAW";"EconomicOperands"
"PREDATORY LENDING LAWS";"EconomicOperands"
"PREDICATED";"EconomicOperands"
"PREDICATES";"EconomicOperands"
"PREDICTORS";"EconomicOperands"
"PREDISPUTE ARBITRATION AGREEMENT";"EconomicOperands"
"PREDISPUTE ARBITRATION AGREEMENTS";"EconomicOperands"
"PREDOMINANT";"Attributes"
"PREDOMINANT LINE";"EconomicOperands"
"PREDOMINANTLY";"EconomicOperands"
"PREDOMINANTLY ENGAGED";"EconomicOperands"
"PREDOMINATELY";"Attributes"
"PREEMPT";"EconomicOperands"
"PREEMPTED";"EconomicOperands"
"PREEMPTING";"RegulatoryOperators"
"PREEMPTION";"EconomicOperands"
"PREENACTMENT";"EconomicOperands"
"PREFERENCE";"EconomicOperands"
"PREFERENCES";"EconomicOperands"
"PREFERRED";"EconomicOperands"
"PREJUDICE";"EconomicOperands"
"PRELIMINARY";"EconomicOperands"
"PREMISES";"EconomicOperands"
"PREMIUM";"EconomicOperands"
"PREMIUM ATTRIBUTED";"EconomicOperands"
"PREMIUM TAX";"EconomicOperands"
"PREMIUM TAXES";"EconomicOperands"
"PREMIUMS";"EconomicOperands"
"PREPAID";"EconomicOperands"
"PREPAID CARD";"EconomicOperands"
"PREPAID CARDS";"EconomicOperands"
"PREPAID VARIABLE";"EconomicOperands"
"PREPARATION";"EconomicOperands"
"PREPARE";"EconomicOperands"
"PREPARED";"EconomicOperands"
"PREPARING";"EconomicOperands"
"PREPARING FOR SOLVENCY II";"EconomicOperands"
"PREPAYMENT";"EconomicOperands"
"PRESCRIBE";"RegulatoryOperators"
"PRESCRIBED";"RegulatoryOperators"
"PRESCRIBING";"EconomicOperands"
"PRESCRIPTION";"EconomicOperands"
"PRESENCE";"EconomicOperands"
"PRESENT";"FunctionWords"
"PRESENTATION";"EconomicOperands"
"PRESENTED";"EconomicOperands"
"PRESENTLY";"Attributes"
"PRESENTS";"EconomicOperands"
"PRESERVATION";"EconomicOperands"
"PRESERVE";"EconomicOperands"
"PRESERVING";"EconomicOperands"
"PRESIDENT";"EconomicOperands"
"PRESIDENTIAL";"EconomicOperands"
"PRESIDENTIALLY";"EconomicOperands"
"PRESSURE";"EconomicOperands"
"PRESSURE ON EFFICIENT CAPITAL MARKET HYPOTHESIS";"EconomicOperands"
"PRESSURE ON OTHER JURISDICTIONS";"EconomicOperands"
"PRESSURES";"EconomicOperands"
"PRESUMED";"RegulatoryOperators"
"PRESUMPTION";"EconomicOperands"
"PREVAILING";"EconomicOperands"
"PREVALENCE";"EconomicOperands"
"PREVENT";"RegulatoryOperators"
"PREVENTING";"RegulatoryOperators"
"PREVENTION";"EconomicOperands"
"PREVENTION BY MACRO-PRUDENTIAL POLICY";"EconomicOperands"
"PREVENTION OF SYSTEMIC RISK";"EconomicOperands"
"PREVENTS";"RegulatoryOperators"
"PREVIOUS";"LogicalConnectors"
"PREVIOUSLY";"LogicalConnectors"
"PRICE";"EconomicOperands"
"PRICE FORMATION";"EconomicOperands"
"PRICE MOVEMENTS";"EconomicOperands"
"PRICE RATIONING";"EconomicOperands"
"PRICES";"EconomicOperands"
"PRICING";"EconomicOperands"
"PRICING OF DEPOSIT INSURANCE";"EconomicOperands"
"PRIMA FACIE";"Other"
"PRIMARILY";"Attributes"
"PRIMARY";"EconomicOperands"
"PRIMARY DEALER CREDIT FACILITY";"EconomicOperands"
"PRIMARY DEALER CREDIT FACILITY PDCF";"EconomicOperands"
"PRIMARY FINANCIAL REGULATORY AGENCY";"EconomicOperands"
"PRIMARY RESIDENCE";"EconomicOperands"
"PRIMARY TOPICS OF FOCUS";"EconomicOperands"
"PRIME BROKERAGE";"EconomicOperands"
"PRINCE CHARLES CHUCK";"EconomicOperands"
"PRINCIPAL";"EconomicOperands"
"PRINCIPALLY";"EconomicOperands"
"PRINCIPALLY INVEST";"EconomicOperands"
"PRINCIPALS";"EconomicOperands"
"PRINCIPLE";"EconomicOperands"
"PRINCIPLES";"EconomicOperands"
"PRINCIPLES ISSUED BY ISSBS";"EconomicOperands"
"PRINCIPLES-BASED APPROACHES";"EconomicOperands"
"PRINCIPLES-BASED REGULATION";"EconomicOperands"
"PRINT";"EconomicOperands"
"PRINTED";"EconomicOperands"
"PRINTING";"EconomicOperands"
"PRIOR";"EconomicOperands"
"PRIOR APPROVAL";"RegulatoryOperators"
"PRIOR MULTIPLE FEDERAL APPROACH";"EconomicOperands"
"PRIOR TO THE SUBPRIME LENDING CRISIS";"EconomicOperands"
"PRIORITIES";"EconomicOperands"
"PRIORITIZED BANK DEBT";"EconomicOperands"
"PRIORITY";"EconomicOperands"
"PRIORITY STATUS";"EconomicOperands"
"PRIVACY";"EconomicOperands"
"PRIVATE";"EconomicOperands"
"PRIVATE AND PUBLIC MARKETS DISTINGUISHED";"EconomicOperands"
"PRIVATE BANKING";"EconomicOperands"
"PRIVATE CONTRACT";"EconomicOperands"
"PRIVATE EDUCATION LOAN";"EconomicOperands"
"PRIVATE EMPOWERMENT VIEW";"EconomicOperands"
"PRIVATE EMPOWERMENT VIEW OF FINANCIAL REGULATION";"EconomicOperands"
"PRIVATE ENFORCEMENT";"EconomicOperands"
"PRIVATE ENFORCEMENT GERMANY AND THE UK";"EconomicOperands"
"PRIVATE EQUITY";"EconomicOperands"
"PRIVATE EQUITY FIRM";"EconomicOperands"
"PRIVATE EQUITY FIRMS";"EconomicOperands"
"PRIVATE EQUITY FUND";"EconomicOperands"
"PRIVATE EQUITY PE";"EconomicOperands"
"PRIVATE EQUITY PE FIRMS";"EconomicOperands"
"PRIVATE FUND";"EconomicOperands"
"PRIVATE LABEL";"EconomicOperands"
"PRIVATE OWNERSHIP";"EconomicOperands"
"PRIVATE SECTOR RESCUE";"EconomicOperands"
"PRIVATE SECTOR RESCUES";"EconomicOperands"
"PRIVATE-LABEL";"EconomicOperands"
"PRIVATELY";"EconomicOperands"
"PRIVATIZATION";"EconomicOperands"
"PRIVILEGE";"EconomicOperands"
"PRIVILEGED";"EconomicOperands"
"PRIVILEGES";"EconomicOperands"
"PRO-RATED";"RegulatoryOperators"
"PROACTIVE";"EconomicOperands"
"PROACTIVELY";"EconomicOperands"
"PROBABILITIES";"EconomicOperands"
"PROBABILITY";"EconomicOperands"
"PROBABILITY AT DEFAULT";"EconomicOperands"
"PROBABILITY AT DEFAULT PD RATING";"EconomicOperands"
"PROBABILITY OF DEFAULT";"EconomicOperands"
"PROBABILITY OF DEFAULT PD RATINGS";"EconomicOperands"
"PROBABLE";"EconomicOperands"
"PROBLEM";"EconomicOperands"
"PROBLEMS";"EconomicOperands"
"PROCEDURAL";"EconomicOperands"
"PROCEDURE";"EconomicOperands"
"PROCEDURES";"EconomicOperands"
"PROCEED";"EconomicOperands"
"PROCEEDING";"EconomicOperands"
"PROCEEDING INSTITUTED";"EconomicOperands"
"PROCEEDINGS";"EconomicOperands"
"PROCEEDS";"EconomicOperands"
"PROCEEDS CREDITED";"EconomicOperands"
"PROCESS";"EconomicOperands"
"PROCESSED";"EconomicOperands"
"PROCESSES";"EconomicOperands"
"PROCESSING";"EconomicOperands"
"PROCESSOR";"EconomicOperands"
"PROCESSORS";"EconomicOperands"
"PROCURE";"EconomicOperands"
"PROCURE TEMPORARY";"EconomicOperands"
"PROCURED";"EconomicOperands"
"PROCUREMENT";"EconomicOperands"
"PROCURING";"EconomicOperands"
"PROCYCLICAL";"EconomicOperands"
"PRODUCE";"EconomicOperands"
"PRODUCED";"EconomicOperands"
"PRODUCER DATABASE";"EconomicOperands"
"PRODUCES";"EconomicOperands"
"PRODUCING";"EconomicOperands"
"PRODUCT";"EconomicOperands"
"PRODUCT INNOVATION";"EconomicOperands"
"PRODUCT INNOVATIONS";"EconomicOperands"
"PRODUCT INTERVENTION";"EconomicOperands"
"PRODUCT MARKET";"EconomicOperands"
"PRODUCT MARKET DIVERSIFICATION";"EconomicOperands"
"PRODUCT RISK";"EconomicOperands"
"PRODUCT-ORIENTATED RULE";"EconomicOperands"
"PRODUCT-ORIENTATED RULES";"EconomicOperands"
"PRODUCT-RELATED INTERVENTION";"EconomicOperands"
"PRODUCTION";"EconomicOperands"
"PRODUCTION PROCESS INNOVATION";"EconomicOperands"
"PRODUCTION PROCESS INNOVATIONS";"EconomicOperands"
"PRODUCTION PROCESSES";"EconomicOperands"
"PRODUCTION STRUCTURE";"EconomicOperands"
"PRODUCTIVITY";"EconomicOperands"
"PRODUCTS";"EconomicOperands"
"PROFESSION";"EconomicOperands"
"PROFESSIONAL";"EconomicOperands"
"PROFESSIONAL STANDARDS";"EconomicOperands"
"PROFESSIONAL TRADER";"EconomicOperands"
"PROFESSIONAL TRADERS";"EconomicOperands"
"PROFESSIONALS";"EconomicOperands"
"PROFILE";"EconomicOperands"
"PROFIT";"EconomicOperands"
"PROFIT MAXIMIZATION";"EconomicOperands"
"PROFITABILITY";"EconomicOperands"
"PROFITABILITY TAB";"EconomicOperands"
"PROFITS";"EconomicOperands"
"PROGRAM";"EconomicOperands"
"PROGRAM FOR FINANCIAL REVIVAL";"EconomicOperands"
"PROGRAM FOR FINANCIAL REVIVAL 2002";"EconomicOperands"
"PROGRAMMATIC";"EconomicOperands"
"PROGRAMS";"EconomicOperands"
"PROGRESS";"EconomicOperands"
"PROHIBIT";"RegulatoryOperators"
"PROHIBITED";"EconomicOperands"
"PROHIBITED IN US";"EconomicOperands"
"PROHIBITING";"RegulatoryOperators"
"PROHIBITION";"RegulatoryOperators"
"PROHIBITIONS";"RegulatoryOperators"
"PROHIBITS";"RegulatoryOperators"
"PROJECT";"EconomicOperands"
"PROJECTED";"EconomicOperands"
"PROJECTS";"EconomicOperands"
"PROMINENT";"EconomicOperands"
"PROMINENTLY";"EconomicOperands"
"PROMISED";"EconomicOperands"
"PROMOTE";"EconomicOperands"
"PROMOTE PRE-TRADE";"EconomicOperands"
"PROMOTED";"EconomicOperands"
"PROMOTING";"EconomicOperands"
"PROMOTION";"EconomicOperands"
"PROMOTION OF TRUST";"EconomicOperands"
"PROMOTIONAL";"EconomicOperands"
"PROMPT";"Attributes"
"PROMPT CORRECTIVE ACTION";"EconomicOperands"
"PROMPT CORRECTIVE ACTION PCAN";"EconomicOperands"
"PROMPTLY";"Attributes"
"PROMULGATE";"EconomicOperands"
"PROMULGATED";"RegulatoryOperators"
"PROMULGATING";"EconomicOperands"
"PROMULGATION";"Other"
"PROOF";"EconomicOperands"
"PROPER";"EconomicOperands"
"PROPER FUNCTIONING";"EconomicOperands"
"PROPERLY";"Attributes"
"PROPERTIES";"EconomicOperands"
"PROPERTY";"EconomicOperands"
"PROPERTY BOOM";"EconomicOperands"
"PROPERTY REGISTRATION";"EconomicOperands"
"PROPERTYS";"EconomicOperands"
"PROPORTIONAL TO";"LogicalConnectors"
"PROPORTIONALITY";"EconomicOperands"
"PROPOSAL";"EconomicOperands"
"PROPOSALS";"EconomicOperands"
"PROPOSE";"EconomicOperands"
"PROPOSED";"EconomicOperands"
"PROPOSED ACCOUNTING";"EconomicOperands"
"PROPOSED ACQUISITION";"EconomicOperands"
"PROPOSED CONVERSION";"EconomicOperands"
"PROPOSED DECISION";"EconomicOperands"
"PROPOSED DETERMINATION";"EconomicOperands"
"PROPOSES";"EconomicOperands"
"PROPOSING";"EconomicOperands"
"PROPOUND";"EconomicOperands"
"PROPRIETARY";"EconomicOperands"
"PROPRIETARY TRADING";"EconomicOperands"
"PROSECUTE";"EconomicOperands"
"PROSECUTED";"EconomicOperands"
"PROSECUTES";"EconomicOperands"
"PROSECUTION";"EconomicOperands"
"PROSECUTORS";"EconomicOperands"
"PROSPECT";"EconomicOperands"
"PROSPECTIVE";"Other"
"PROTECT";"EconomicOperands"
"PROTECTED";"EconomicOperands"
"PROTECTED BANK";"EconomicOperands"
"PROTECTED BANKS";"EconomicOperands"
"PROTECTED INVESTORS";"EconomicOperands"
"PROTECTING";"EconomicOperands"
"PROTECTING A SUBSIDIARY FROM THE REST OF THE GROUP";"EconomicOperands"
"PROTECTING TENANTS AT FORECLOSURE ACT";"LegalReferences"
"PROTECTING THE GROUP FROM A RISKY SUBSIDIARY";"EconomicOperands"
"PROTECTION";"EconomicOperands"
"PROTECTION AGENCY ACT";"LegalReferences"
"PROTECTION AGENCY ACT OF 2010";"LegalReferences"
"PROTECTIONS";"EconomicOperands"
"PROTECTIVE";"EconomicOperands"
"PROTECTIVE DECREE";"EconomicOperands"
"PROTOCOLS GOVERNING";"EconomicOperands"
"PROVED";"EconomicOperands"
"PROVEN";"EconomicOperands"
"PROVIDE";"EconomicOperands"
"PROVIDED";"EconomicOperands"
"PROVIDED THAT";"LogicalConnectors"
"PROVIDER";"EconomicOperands"
"PROVIDERS";"EconomicOperands"
"PROVIDES";"EconomicOperands"
"PROVIDES ASSISTANCE";"EconomicOperands"
"PROVIDING";"EconomicOperands"
"PROVIDING PERSONALIZED";"EconomicOperands"
"PROVIDING THAT";"LogicalConnectors"
"PROVISION";"EconomicOperands"
"PROVISION OF TRUST BUSINESS BY FINANCIAL INSTITUTIONS ACT";"EconomicOperands"
"PROVISION OF TRUST BUSINESS BY FINANCIAL INSTITUTIONS ACT 1943";"EconomicOperands"
"PROVISION REGULATED BY EU MEMBER STATES";"EconomicOperands"
"PROVISIONS";"EconomicOperands"
"PROVISO";"Other"
"PROXIMATELY CAUSED";"EconomicOperands"
"PROXIMITY";"EconomicOperands"
"PROXY";"EconomicOperands"
"PRUDENT";"Attributes"
"PRUDENTIAL";"EconomicOperands"
"PRUDENTIAL ASPECTS";"EconomicOperands"
"PRUDENTIAL FINANCIAL";"EconomicOperands"
"PRUDENTIAL REGULATOR";"EconomicOperands"
"PRUDENTIAL STANDARDS";"EconomicOperands"
"PRUDENTIAL-RELATED REGULATION";"EconomicOperands"
"PUBLIC";"EconomicOperands"
"PUBLIC AND PRIVATE ENFORCEMENT COMPARED";"EconomicOperands"
"PUBLIC BANK";"EconomicOperands"
"PUBLIC BANKS";"EconomicOperands"
"PUBLIC CHARACTER OF SUPERVISION";"EconomicOperands"
"PUBLIC CREDIT REGISTER";"EconomicOperands"
"PUBLIC CREDIT REGISTERS";"EconomicOperands"
"PUBLIC CREDIT REGISTRIES";"EconomicOperands"
"PUBLIC CREDIT REGISTRY";"EconomicOperands"
"PUBLIC DISCLOSURE";"EconomicOperands"
"PUBLIC ENFORCEMENT";"EconomicOperands"
"PUBLIC GOOD";"EconomicOperands"
"PUBLIC GOODS";"EconomicOperands"
"PUBLIC LAW 101647";"104 stat. 4890"
"PUBLIC LAW 101647 104 STAT 4890";"LegalReferences"
"PUBLIC LAW 10173";"103 stat. 440"
"PUBLIC LAW 10173 103 STAT 440";"LegalReferences"
"PUBLIC LAW 102550";"106 stat. 3798"
"PUBLIC LAW 102550 106 STAT 3798";"LegalReferences"
"PUBLIC LAW 1118";"LegalReferences"
"PUBLIC LAW 93100";"LegalReferences"
"PUBLIC OWNERSHIP";"EconomicOperands"
"PUBLIC POLICY";"EconomicOperands"
"PUBLIC SANCTIONS";"EconomicOperands"
"PUBLIC SYSTEM";"EconomicOperands"
"PUBLIC-PRIVATE";"EconomicOperands"
"PUBLICATION";"EconomicOperands"
"PUBLICLY";"EconomicOperands"
"PUBLICLY TRADED";"EconomicOperands"
"PUBLICS";"EconomicOperands"
"PUBLISH";"EconomicOperands"
"PUBLISHED";"EconomicOperands"
"PUBLISHES";"EconomicOperands"
"PUBLISHING";"EconomicOperands"
"PUJO COMMITTEE 1912";"EconomicOperands"
"PUJO COMMITTEE US";"EconomicOperands"
"PUNISHED";"EconomicOperands"
"PUNISHMENT";"EconomicOperands"
"PUNITIVE";"EconomicOperands"
"PURCHASE";"EconomicOperands"
"PURCHASE-MONEY";"EconomicOperands"
"PURCHASED";"EconomicOperands"
"PURCHASER";"EconomicOperands"
"PURCHASERS";"EconomicOperands"
"PURCHASES";"EconomicOperands"
"PURCHASING";"EconomicOperands"
"PURE";"EconomicOperands"
"PURE RISK";"EconomicOperands"
"PURELY";"Other"
"PURPORTED";"EconomicOperands"
"PURPORTED CREDENTIAL";"EconomicOperands"
"PURPORTS";"EconomicOperands"
"PURPOSE";"EconomicOperands"
"PURPOSE OF REGULATION";"EconomicOperands"
"PURPOSES";"EconomicOperands"
"PURSUANT";"EconomicOperands"
"PURSUANT THERETO";"LogicalConnectors"
"PURSUANT TO";"FunctionWords"
"PURSUE";"EconomicOperands"
"PURSUED";"EconomicOperands"
"PUT";"Other"
"PUT ANOTHER WAY";"LogicalConnectors"
"PUT IT ANOTHER WAY";"LogicalConnectors"
"PÉREIRE BROTHERS";"EconomicOperands"
"Q";"LegalReferences"
"QM";"EconomicOperands"
"QUALIFICATION";"EconomicOperands"
"QUALIFIED";"EconomicOperands"
"QUALIFIED FINANCIAL CONTRACT";"EconomicOperands"
"QUALIFIED MORTGAGE";"EconomicOperands"
"QUALIFIED MORTGAGE QM";"EconomicOperands"
"QUALIFIED RESIDENTIAL";"EconomicOperands"
"QUALIFIED RESIDENTIAL MORTGAGE";"EconomicOperands"
"QUALIFIED RISK MANAGER";"EconomicOperands"
"QUALIFIED THRIFT LENDER";"EconomicOperands"
"QUALIFIES";"EconomicOperands"
"QUALIFY";"EconomicOperands"
"QUALITATIVE";"EconomicOperands"
"QUALITATIVE ASSET TRANSFORMATION";"EconomicOperands"
"QUALITATIVELY";"EconomicOperands"
"QUALITY";"EconomicOperands"
"QUANTIFICATION OF LEGAL RULES";"EconomicOperands"
"QUANTIFICATION OF LEGAL RULES LEXIMETRICS";"EconomicOperands"
"QUANTITATIVE";"EconomicOperands"
"QUANTITATIVE EASING";"EconomicOperands"
"QUANTITATIVELY";"EconomicOperands"
"QUANTITY";"EconomicOperands"
"QUANTITY THEORY OF MONEY";"EconomicOperands"
"QUARTER";"Attributes"
"QUARTERLY";"Attributes"
"QUARTERLY LISTING OF ALIEN INSURERS";"EconomicOperands"
"QUESTION";"EconomicOperands"
"QUESTIONING OF CONVENTIONAL WISDOMS";"EconomicOperands"
"QUICKLY";"EconomicOperands"
"QUORUM";"EconomicOperands"
"QUOTATIONS";"EconomicOperands"
"R";"LegalReferences"
"R3";"LegalReferences"
"R4";"LegalReferences"
"RACE";"EconomicOperands"
"RACIAL";"EconomicOperands"
"RADIO";"EconomicOperands"
"RADON";"EconomicOperands"
"RAIFFEISEN BANK";"EconomicOperands"
"RAIFFEISEN BANK AUSTRIA";"EconomicOperands"
"RAISE NOVEL";"EconomicOperands"
"RAISED";"EconomicOperands"
"RAISES NOVEL";"EconomicOperands"
"RAISING";"EconomicOperands"
"RAJAN";"EconomicOperands"
"RAJAN RAGHURAM";"EconomicOperands"
"RAMIFICATIONS";"EconomicOperands"
"RANDOM";"EconomicOperands"
"RANGE";"EconomicOperands"
"RANGE OF SANCTIONS";"EconomicOperands"
"RANKING MEMBER";"EconomicOperands"
"RANKING MEMBERS";"EconomicOperands"
"RAPID";"EconomicOperands"
"RARITY OF";"EconomicOperands"
"RAROC RISK MEASUREMENT MODEL";"EconomicOperands"
"RATE";"EconomicOperands"
"RATE OF RETURN";"EconomicOperands"
"RATED";"EconomicOperands"
"RATES";"EconomicOperands"
"RATHER";"LogicalConnectors"
"RATING";"EconomicOperands"
"RATING AGENCIES";"EconomicOperands"
"RATING AGENCIES SEE CREDIT RATING AGENCIES";"EconomicOperands"
"RATING AGENCY";"EconomicOperands"
"RATING TRIGGER";"EconomicOperands"
"RATING TRIGGERS";"EconomicOperands"
"RATINGS";"EconomicOperands"
"RATIO";"LogicalConnectors"
"RATIONAL EXPECTATION SCHOOL";"EconomicOperands"
"RATIONALE";"EconomicOperands"
"RATIONALE FOR MANDATORY DISCLOSURE";"EconomicOperands"
"RATIONALES";"EconomicOperands"
"RATIONALES FOR REGULATION";"EconomicOperands"
"RATIONALES FOR REGULATION OF ABUSE";"EconomicOperands"
"RATIOS";"LogicalConnectors"
"RBCR";"EconomicOperands"
"RBCR SEE RISK-BASED CAPITAL RATIO";"EconomicOperands"
"RBI";"EconomicOperands"
"RBI SEE RESERVE BANK OF INDIA";"EconomicOperands"
"RBS";"EconomicOperands"
"RBS SEE ROYAL BANK OF SCOTLAND";"EconomicOperands"
"RCA";"EconomicOperands"
"RCA SEE REGULATORY CAPITAL ARBITRAGE";"EconomicOperands"
"REACH";"EconomicOperands"
"REACHED";"EconomicOperands"
"REACHING FIRST-TIME";"EconomicOperands"
"READ";"Other"
"READABLE";"EconomicOperands"
"READILY";"EconomicOperands"
"READILY SUSCEPTIBLE";"EconomicOperands"
"READING";"EconomicOperands"
"REAL";"EconomicOperands"
"REAL ESTATE INVESTMENT TRUST";"EconomicOperands"
"REAL ESTATE INVESTMENT TRUSTS";"EconomicOperands"
"REAL ESTATE INVESTMENT TRUSTS REITS";"EconomicOperands"
"REAL ESTATE INVESTMENTS";"EconomicOperands"
"REAL ESTATE MORTGAGE INVESTMENT CONDUIT";"EconomicOperands"
"REAL ESTATE MORTGAGE INVESTMENT CONDUITS";"EconomicOperands"
"REAL ESTATE MORTGAGE INVESTMENT CONDUITS REMICS";"EconomicOperands"
"REAL ESTATE SETTLEMENT PROCEDURES ACT OF 1974";"LegalReferences"
"REAL ESTATE-OWNED";"EconomicOperands"
"REAL PLAN 1994";"EconomicOperands"
"REAL PLAN BRAZIL";"EconomicOperands"
"REAL TIME";"EconomicOperands"
"REAL TIME GROSS SETTLEMENT RTGS SYSTEMS";"EconomicOperands"
"REAL TIME GROSS SETTLEMENT SYSTEM";"EconomicOperands"
"REAL TIME GROSS SETTLEMENT SYSTEMS";"EconomicOperands"
"REAL-TIME";"EconomicOperands"
"REAL-TIME PUBLIC REPORTING";"EconomicOperands"
"REALIZED";"EconomicOperands"
"REALLOCATED";"EconomicOperands"
"REAPPLICATION";"EconomicOperands"
"REAPPLY";"EconomicOperands"
"REAPPOINTED";"EconomicOperands"
"REARRANGES";"EconomicOperands"
"REASON";"EconomicOperands"
"REASONABLE";"Attributes"
"REASONABLE NOTICE";"LegalReferences"
"REASONABLY";"Attributes"
"REASONING";"EconomicOperands"
"REASONS";"EconomicOperands"
"REASONS FOR";"EconomicOperands"
"REASSIGN";"EconomicOperands"
"REASSIGNED";"EconomicOperands"
"REASSIGNING";"EconomicOperands"
"REASSIGNMENT";"EconomicOperands"
"REAUTHORIZATION";"RegulatoryOperators"
"REBUTTABLE";"EconomicOperands"
"REBUTTAL";"EconomicOperands"
"RECAPITALIZATION";"EconomicOperands"
"RECAPTURE";"EconomicOperands"
"RECAPTURED";"EconomicOperands"
"RECAPTURES";"EconomicOperands"
"RECEIPT";"EconomicOperands"
"RECEIPTS";"EconomicOperands"
"RECEIVABLE";"EconomicOperands"
"RECEIVE";"EconomicOperands"
"RECEIVE DIVIDENDS";"EconomicOperands"
"RECEIVED";"EconomicOperands"
